device,context,time,utilization,total memory (MB),free memory (MB),used memory (MB),Memory not used by torch (MB)
1,,2023-05-11 15:36:42,1,49140,41574,7566,455
1,,2023-05-11 15:36:43,100,49140,41574,7566,455
1,,2023-05-11 15:36:44,99,49140,41458,7682,455
1,,2023-05-11 15:36:45,100,49140,41458,7682,455
1,,2023-05-11 15:36:46,52,49140,41458,7682,455
1,,2023-05-11 15:36:47,54,49140,41458,7682,455
1,,2023-05-11 15:36:48,99,49140,41458,7682,455
1,,2023-05-11 15:36:49,100,49140,41458,7682,455
1,,2023-05-11 15:36:50,78,49140,41196,7944,455
1,,2023-05-11 15:36:51,15,49140,41196,7944,455
1,,2023-05-11 15:36:52,82,49140,40942,8198,455
1,,2023-05-11 15:36:53,99,49140,40942,8198,455
1,,2023-05-11 15:36:54,100,49140,40942,8198,455
1,,2023-05-11 15:36:55,68,49140,40942,8198,455
1,,2023-05-11 15:36:56,38,49140,40942,8198,455
1,,2023-05-11 15:36:57,99,49140,40942,8198,455
1,,2023-05-11 15:36:58,99,49140,40818,8322,455
1,,2023-05-11 15:36:59,100,49140,43870,5270,455
1,,2023-05-11 15:37:00,1,49140,44018,5122,455
1,,2023-05-11 15:37:01,99,49140,44018,5122,455
1,,2023-05-11 15:37:02,99,49140,44018,5122,455
1,,2023-05-11 15:37:03,100,49140,44018,5122,455
1,,2023-05-11 15:37:04,1,49140,44018,5122,455
1,,2023-05-11 15:37:05,98,49140,44018,5122,455
1,,2023-05-11 15:37:06,98,49140,44018,5122,455
1,,2023-05-11 15:37:07,100,49140,44018,5122,455
1,,2023-05-11 15:37:08,3,49140,44018,5122,455
1,,2023-05-11 15:37:09,100,49140,44018,5122,455
1,,2023-05-11 15:37:10,98,49140,44018,5122,455
1,,2023-05-11 15:37:11,100,49140,44018,5122,455
1,,2023-05-11 15:37:12,13,49140,44018,5122,455
1,,2023-05-11 15:37:13,91,49140,44018,5122,455
1,,2023-05-11 15:37:14,98,49140,44018,5122,455
1,,2023-05-11 15:37:15,100,49140,44018,5122,455
1,,2023-05-11 15:37:16,36,49140,44018,5122,455
1,,2023-05-11 15:37:17,82,49140,44018,5122,455
1,,2023-05-11 15:37:18,99,49140,44018,5122,455
1,,2023-05-11 15:37:19,100,49140,42974,6166,455
1,,2023-05-11 15:37:20,35,49140,42904,6236,455
1,,2023-05-11 15:37:21,70,49140,42904,6236,455
1,,2023-05-11 15:37:22,98,49140,42530,6610,455
1,,2023-05-11 15:37:23,99,49140,41482,7658,455
1,,2023-05-11 15:37:24,93,49140,38452,10688,455
1,,2023-05-11 15:37:25,16,49140,36574,12566,455
1,,2023-05-11 15:37:26,100,49140,36574,12566,455
1,,2023-05-11 15:37:27,99,49140,36052,13088,455
1,,2023-05-11 15:37:28,100,49140,35144,13996,455
1,,2023-05-11 15:37:29,1,49140,35144,13996,455
1,,2023-05-11 15:37:30,99,49140,34446,14694,455
1,,2023-05-11 15:37:31,99,49140,31704,17436,455
1,,2023-05-11 15:37:32,100,49140,31704,17436,455
1,,2023-05-11 15:37:33,1,49140,29922,19218,455
1,,2023-05-11 15:37:34,100,49140,29922,19218,455
1,,2023-05-11 15:37:35,98,49140,29922,19218,455
1,,2023-05-11 15:37:36,100,49140,29922,19218,455
1,,2023-05-11 15:37:37,2,49140,29922,19218,455
1,,2023-05-11 15:37:38,100,49140,29922,19218,455
1,,2023-05-11 15:37:39,99,49140,29922,19218,455
1,,2023-05-11 15:37:40,100,49140,29922,19218,455
1,,2023-05-11 15:37:41,33,49140,29922,19218,455
1,,2023-05-11 15:37:42,71,49140,29922,19218,455
1,,2023-05-11 15:37:43,99,49140,29922,19218,455
1,,2023-05-11 15:37:44,100,49140,29922,19218,455
1,,2023-05-11 15:37:45,46,49140,27888,21252,455
1,,2023-05-11 15:37:46,59,49140,26816,22324,455
1,,2023-05-11 15:37:47,97,49140,26816,22324,455
1,,2023-05-11 15:37:48,100,49140,26816,22324,455
1,,2023-05-11 15:37:49,70,49140,26816,22324,455
1,,2023-05-11 15:37:50,35,49140,26816,22324,455
1,,2023-05-11 15:37:51,99,49140,26816,22324,455
1,,2023-05-11 15:37:52,99,49140,26816,22324,455
1,,2023-05-11 15:37:53,1,49140,26816,22324,455
1,,2023-05-11 15:37:54,100,49140,26816,22324,455
1,,2023-05-11 15:37:55,99,49140,26816,22324,455
1,,2023-05-11 15:37:56,100,49140,26816,22324,455
1,,2023-05-11 15:37:57,27,49140,26816,22324,455
1,,2023-05-11 15:37:58,70,49140,26816,22324,455
1,,2023-05-11 15:37:59,99,49140,26816,22324,455
1,,2023-05-11 15:38:00,100,49140,26816,22324,455
1,,2023-05-11 15:38:01,72,49140,26816,22324,455
1,,2023-05-11 15:38:02,29,49140,26816,22324,455
1,,2023-05-11 15:38:03,99,49140,26816,22324,455
1,,2023-05-11 15:38:04,99,49140,26816,22324,455
1,,2023-05-11 15:38:05,100,49140,26816,22324,455
1,,2023-05-11 15:38:06,1,49140,26816,22324,455
1,,2023-05-11 15:38:07,99,49140,26816,22324,455
1,,2023-05-11 15:38:08,98,49140,26816,22324,455
1,,2023-05-11 15:38:09,100,49140,26816,22324,455
1,,2023-05-11 15:38:10,20,49140,26816,22324,455
1,,2023-05-11 15:38:11,78,49140,26816,22324,455
1,,2023-05-11 15:38:12,99,49140,26816,22324,455
1,,2023-05-11 15:38:13,100,49140,26816,22324,455
1,,2023-05-11 15:38:14,73,49140,26816,22324,455
1,,2023-05-11 15:38:15,36,49140,31326,17814,455
1,,2023-05-11 15:38:16,99,49140,31326,17814,455
1,,2023-05-11 15:38:17,99,49140,29086,20054,455
1,,2023-05-11 15:38:18,100,49140,29086,20054,455
1,,2023-05-11 15:38:19,2,49140,28688,20452,455
1,,2023-05-11 15:38:20,100,49140,28290,20850,455
1,,2023-05-11 15:38:21,98,49140,27492,21648,455
1,,2023-05-11 15:38:22,100,49140,25842,23298,455
1,,2023-05-11 15:38:23,20,49140,25842,23298,455
1,,2023-05-11 15:38:24,83,49140,25842,23298,455
1,,2023-05-11 15:38:25,99,49140,25444,23696,455
1,,2023-05-11 15:38:26,98,49140,24008,25132,455
1,,2023-05-11 15:38:27,100,49140,24008,25132,455
1,,2023-05-11 15:38:28,32,49140,24008,25132,455
1,,2023-05-11 15:38:29,71,49140,24008,25132,455
1,,2023-05-11 15:38:30,99,49140,24008,25132,455
1,,2023-05-11 15:38:31,100,49140,24008,25132,455
1,,2023-05-11 15:38:32,83,49140,24008,25132,455
1,,2023-05-11 15:38:33,27,49140,24008,25132,455
1,,2023-05-11 15:38:34,99,49140,24008,25132,455
1,,2023-05-11 15:38:35,99,49140,24008,25132,455
1,,2023-05-11 15:38:36,100,49140,24008,25132,455
1,,2023-05-11 15:38:37,2,49140,24008,25132,455
1,,2023-05-11 15:38:38,100,49140,24008,25132,455
1,,2023-05-11 15:38:39,98,49140,24008,25132,455
1,,2023-05-11 15:38:40,100,49140,24008,25132,455
1,,2023-05-11 15:38:41,18,49140,24008,25132,455
1,,2023-05-11 15:38:42,80,49140,24008,25132,455
