device,context,time,utilization,total memory (MB),free memory (MB),used memory (MB),memory not used by torch (MB),cupy memory (MB)
1,,2023-05-31 19:56:38,0,81920,60905,21015,820,0
1,,2023-05-31 19:56:39,0,81920,60495,21425,820,0
1,,2023-05-31 19:56:40,0,81920,61103,20817,820,0
1,,2023-05-31 19:56:41,0,81920,61297,20623,818,0
1,,2023-05-31 19:56:42,0,81920,61153,20767,820,0
1,,2023-05-31 19:56:43,0,81920,61375,20545,658,0
1,,2023-05-31 19:56:44,0,81920,60801,21119,708,0
1,,2023-05-31 19:56:45,0,81920,59913,22007,820,0
1,,2023-05-31 19:56:46,0,81920,58461,23459,820,0
1,,2023-05-31 19:56:47,0,81920,60973,20947,658,0
1,,2023-05-31 19:56:48,0,81920,61375,20545,818,0
1,,2023-05-31 19:56:50,0,81920,60955,20965,820,0
1,,2023-05-31 19:56:51,0,81920,59047,22873,820,0
1,,2023-05-31 19:56:52,0,81920,59049,22871,820,0
1,,2023-05-31 19:56:53,0,81920,61359,20561,658,0
1,,2023-05-31 19:56:54,0,81920,60141,21779,820,0
1,,2023-05-31 19:56:55,0,81920,60811,21109,818,0
1,,2023-05-31 19:56:56,0,81920,60989,20931,434,0
1,,2023-05-31 19:56:57,0,81920,61023,20897,820,0
1,,2023-05-31 19:56:59,0,81920,59553,22367,820,0
1,,2023-05-31 19:57:00,0,81920,57243,24677,820,0
1,,2023-05-31 19:57:01,0,81920,59647,22273,658,0
1,,2023-05-31 19:57:02,0,81920,57999,23921,820,0
1,,2023-05-31 19:57:03,0,81920,58985,22935,658,0
1,,2023-05-31 19:57:04,0,81920,56759,25161,820,0
1,,2023-05-31 19:57:05,0,81920,58847,23073,820,0
1,,2023-05-31 19:57:06,0,81920,56783,25137,820,0
1,,2023-05-31 19:57:07,0,81920,59113,22807,564,0
1,,2023-05-31 19:57:09,0,81920,57877,24043,820,0
1,,2023-05-31 19:57:10,0,81920,57657,24263,820,0
1,,2023-05-31 19:57:11,0,81920,56641,25279,820,0
1,,2023-05-31 19:57:12,0,81920,58975,22945,820,0
1,,2023-05-31 19:57:13,0,81920,56783,25137,820,0
1,,2023-05-31 19:57:14,0,81920,59113,22807,564,0
1,,2023-05-31 19:57:16,0,81920,57877,24043,820,0
1,,2023-05-31 19:57:17,0,81920,59279,22641,820,0
1,,2023-05-31 19:57:18,0,81920,56831,25089,820,0
1,,2023-05-31 19:57:19,0,81920,59269,22651,562,0
1,,2023-05-31 19:57:20,0,81920,58417,23503,820,0
1,,2023-05-31 19:57:21,0,81920,59399,22521,564,0
1,,2023-05-31 19:57:22,0,81920,59701,22219,820,0
1,,2023-05-31 19:57:24,0,81920,59701,22219,820,0
1,,2023-05-31 19:57:25,0,81920,59349,22571,820,0
1,,2023-05-31 19:57:26,0,81920,58173,23747,820,112
1,,2023-05-31 19:57:27,0,81920,60053,21867,658,0
1,,2023-05-31 19:57:28,0,81920,57945,23975,820,0
1,,2023-05-31 19:57:29,0,81920,59749,22171,820,0
1,,2023-05-31 19:57:30,0,81920,58687,23233,820,0
1,,2023-05-31 19:57:31,0,81920,59879,22041,658,0
1,,2023-05-31 19:57:32,0,81920,58993,22927,820,0
1,,2023-05-31 19:57:34,0,81920,59379,22541,820,0
1,,2023-05-31 19:57:35,0,81920,59749,22171,434,0
1,,2023-05-31 19:57:36,0,81920,59459,22461,820,0
1,,2023-05-31 19:57:37,0,81920,57781,24139,434,0
1,,2023-05-31 19:57:38,0,81920,58169,23751,820,166
1,,2023-05-31 19:57:39,0,81920,59749,22171,434,0
1,,2023-05-31 19:57:40,0,81920,58687,23233,820,0
1,,2023-05-31 19:57:41,0,81920,59879,22041,658,0
1,,2023-05-31 19:57:42,0,81920,60733,21187,820,0
1,,2023-05-31 19:57:43,0,81920,59749,22171,434,0
1,,2023-05-31 19:57:44,0,81920,58173,23747,820,0
1,,2023-05-31 19:57:45,0,81920,57393,24527,820,226
1,,2023-05-31 19:57:47,0,81920,58707,23213,658,0
1,,2023-05-31 19:57:48,0,81920,56285,25635,658,0
1,,2023-05-31 19:57:49,0,81920,58079,23841,820,0
1,,2023-05-31 19:57:50,0,81920,59465,22455,564,0
1,,2023-05-31 19:57:51,0,81920,58041,23879,820,499
1,,2023-05-31 19:57:52,0,81920,60107,21813,658,0
1,,2023-05-31 19:57:53,0,81920,58889,23031,820,0
1,,2023-05-31 19:57:54,0,81920,59559,22361,564,0
1,,2023-05-31 19:57:55,0,81920,59739,22181,820,0
1,,2023-05-31 19:57:57,0,81920,59193,22727,820,0
1,,2023-05-31 19:57:58,0,81920,59835,22085,434,0
1,,2023-05-31 19:57:59,0,81920,59869,22051,820,0
1,,2023-05-31 19:58:00,0,81920,57881,24039,820,0
1,,2023-05-31 19:58:01,0,81920,57833,24087,820,0
1,,2023-05-31 19:58:02,0,81920,59835,22085,820,0
1,,2023-05-31 19:58:03,0,81920,58053,23867,820,0
1,,2023-05-31 19:58:04,0,81920,59965,21955,562,0
1,,2023-05-31 19:58:06,0,81920,59941,21979,820,0
1,,2023-05-31 19:58:07,0,81920,58557,23363,820,0
1,,2023-05-31 19:58:08,0,81920,59389,22531,562,0
1,,2023-05-31 19:58:09,0,81920,56939,24981,820,0
1,,2023-05-31 19:58:10,0,81920,59371,22549,820,0
1,,2023-05-31 19:58:11,0,81920,57307,24613,820,0
1,,2023-05-31 19:58:13,0,81920,59527,22393,564,0
1,,2023-05-31 19:58:14,0,81920,58291,23629,820,0
1,,2023-05-31 19:58:15,0,81920,59149,22771,820,0
1,,2023-05-31 19:58:16,0,81920,56669,25251,820,0
1,,2023-05-31 19:58:17,0,81920,58499,23421,820,0
1,,2023-05-31 19:58:18,0,81920,56959,24961,820,0
1,,2023-05-31 19:58:19,0,81920,59665,22255,658,0
1,,2023-05-31 19:58:20,0,81920,58267,23653,820,0
1,,2023-05-31 19:58:22,0,81920,57081,24839,692,0
1,,2023-05-31 19:58:23,0,81920,56765,25155,820,0
1,,2023-05-31 19:58:24,0,81920,59665,22255,658,0
1,,2023-05-31 19:58:25,0,81920,58267,23653,820,0
1,,2023-05-31 19:58:26,0,81920,59149,22771,820,0
1,,2023-05-31 19:58:27,0,81920,56831,25089,820,0
1,,2023-05-31 19:58:28,0,81920,59527,22393,564,0
1,,2023-05-31 19:58:30,0,81920,57387,24533,820,0
1,,2023-05-31 19:58:31,0,81920,58159,23761,820,0
1,,2023-05-31 19:58:32,0,81920,58629,23291,658,0
1,,2023-05-31 19:58:33,0,81920,57765,24155,820,0
1,,2023-05-31 19:58:34,0,81920,55967,25953,820,0
1,,2023-05-31 19:58:35,0,81920,55889,26031,820,0
1,,2023-05-31 19:58:36,0,81920,58021,23899,658,0
1,,2023-05-31 19:58:37,0,81920,59225,22695,820,0
1,,2023-05-31 19:58:38,0,81920,58293,23627,820,0
1,,2023-05-31 19:58:39,0,81920,57237,24683,820,0
1,,2023-05-31 19:58:41,0,81920,58019,23901,818,0
1,,2023-05-31 19:58:42,0,81920,55983,25937,820,0
1,,2023-05-31 19:58:43,0,81920,57747,24173,820,0
1,,2023-05-31 19:58:44,0,81920,57291,24629,820,0
1,,2023-05-31 19:58:45,0,81920,59869,22051,434,0
1,,2023-05-31 19:58:46,0,81920,58813,23107,820,0
1,,2023-05-31 19:58:47,0,81920,59837,22083,564,0
1,,2023-05-31 19:58:48,0,81920,60143,21777,658,0
1,,2023-05-31 19:58:49,0,81920,59981,21939,818,0
1,,2023-05-31 19:58:51,0,81920,59707,22213,820,0
1,,2023-05-31 19:58:52,0,81920,59133,22787,820,0
1,,2023-05-31 19:58:53,0,81920,60563,21357,560,0
1,,2023-05-31 19:58:54,0,81920,59167,22753,820,0
1,,2023-05-31 19:58:55,0,81920,57709,24211,434,0
1,,2023-05-31 19:58:56,0,81920,59485,22435,820,0
1,,2023-05-31 19:58:57,0,81920,56361,25559,658,0
1,,2023-05-31 19:58:58,0,81920,57597,24323,820,0
1,,2023-05-31 19:58:59,0,81920,59389,22531,820,0
1,,2023-05-31 19:59:00,0,81920,59787,22133,820,0
1,,2023-05-31 19:59:02,0,81920,60367,21553,658,0
1,,2023-05-31 19:59:03,0,81920,59975,21945,820,0
1,,2023-05-31 19:59:04,0,81920,59103,22817,434,0
1,,2023-05-31 19:59:05,0,81920,57963,23957,820,0
1,,2023-05-31 19:59:06,0,81920,57417,24503,818,0
1,,2023-05-31 19:59:07,0,81920,60303,21617,820,0
1,,2023-05-31 19:59:08,0,81920,59235,22685,434,0
1,,2023-05-31 19:59:09,0,81920,58403,23517,820,0
1,,2023-05-31 19:59:10,0,81920,56563,25357,820,0
1,,2023-05-31 19:59:12,0,81920,58101,23819,564,0
1,,2023-05-31 19:59:13,0,81920,57929,23991,820,0
1,,2023-05-31 19:59:14,0,81920,57155,24765,658,0
1,,2023-05-31 19:59:15,0,81920,55457,26463,820,0
1,,2023-05-31 19:59:16,0,81920,56417,25503,820,0
1,,2023-05-31 19:59:17,0,81920,57691,24229,820,0
1,,2023-05-31 19:59:18,0,81920,60033,21887,658,0
1,,2023-05-31 19:59:19,0,81920,59827,22093,820,0
1,,2023-05-31 19:59:20,0,81920,58941,22979,658,0
1,,2023-05-31 19:59:21,0,81920,56795,25125,820,0
1,,2023-05-31 19:59:22,0,81920,58361,23559,820,0
1,,2023-05-31 19:59:23,0,81920,60259,21661,820,0
1,,2023-05-31 19:59:24,0,81920,59277,22643,820,0
1,,2023-05-31 19:59:25,0,81920,57771,24149,820,0
1,,2023-05-31 19:59:27,0,81920,59295,22625,820,0
1,,2023-05-31 19:59:28,0,81920,60275,21645,820,0
1,,2023-05-31 19:59:29,0,81920,59293,22627,820,0
1,,2023-05-31 19:59:30,0,81920,56741,25179,820,0
1,,2023-05-31 19:59:31,0,81920,59535,22385,820,0
1,,2023-05-31 19:59:32,0,81920,58123,23797,820,0
1,,2023-05-31 19:59:33,0,81920,59167,22753,434,0
1,,2023-05-31 19:59:35,0,81920,58617,23303,820,0
1,,2023-05-31 19:59:36,0,81920,59293,22627,820,0
1,,2023-05-31 19:59:37,0,81920,55955,25965,820,0
1,,2023-05-31 19:59:38,0,81920,55989,25931,434,0
1,,2023-05-31 19:59:39,0,81920,57441,24479,820,0
1,,2023-05-31 19:59:40,0,81920,59259,22661,658,0
1,,2023-05-31 19:59:41,0,81920,59681,22239,692,0
1,,2023-05-31 19:59:42,0,81920,59289,22631,820,0
1,,2023-05-31 19:59:44,0,81920,58417,23503,658,0
1,,2023-05-31 19:59:45,0,81920,57055,24865,820,0
1,,2023-05-31 19:59:46,0,81920,57577,24343,820,0
1,,2023-05-31 19:59:47,0,81920,58677,23243,818,0
1,,2023-05-31 19:59:48,0,81920,58579,23341,658,0
1,,2023-05-31 19:59:49,0,81920,59421,22499,820,0
1,,2023-05-31 19:59:50,0,81920,58825,23095,820,0
1,,2023-05-31 19:59:51,0,81920,58251,23669,818,0
1,,2023-05-31 19:59:52,0,81920,58123,23797,562,0
1,,2023-05-31 19:59:54,0,81920,57191,24729,434,0
1,,2023-05-31 19:59:55,0,81920,56023,25897,820,0
1,,2023-05-31 19:59:56,0,81920,54129,27791,820,0
1,,2023-05-31 19:59:57,0,81920,57081,24839,820,0
1,,2023-05-31 19:59:58,0,81920,57547,24373,820,0
1,,2023-05-31 19:59:59,0,81920,57675,24245,818,0
1,,2023-05-31 20:00:00,0,81920,57597,24323,820,0
1,,2023-05-31 20:00:01,0,81920,56615,25305,434,0
1,,2023-05-31 20:00:02,0,81920,55111,26809,820,0
1,,2023-05-31 20:00:03,0,81920,56823,25097,820,0
1,,2023-05-31 20:00:04,0,81920,57501,24419,820,0
1,,2023-05-31 20:00:05,0,81920,57079,24841,434,0
1,,2023-05-31 20:00:06,0,81920,56023,25897,820,0
1,,2023-05-31 20:00:08,0,81920,57959,23961,820,0
1,,2023-05-31 20:00:09,0,81920,59085,22835,820,0
1,,2023-05-31 20:00:10,0,81920,58487,23433,820,0
1,,2023-05-31 20:00:11,0,81920,56161,25759,820,0
1,,2023-05-31 20:00:12,0,81920,58119,23801,820,0
1,,2023-05-31 20:00:13,0,81920,58019,23901,820,0
1,,2023-05-31 20:00:14,0,81920,57609,24311,820,0
1,,2023-05-31 20:00:15,0,81920,58053,23867,820,0
1,,2023-05-31 20:00:16,0,81920,58361,23559,820,0
1,,2023-05-31 20:00:18,0,81920,58361,23559,564,0
1,,2023-05-31 20:00:19,0,81920,58103,23817,820,0
1,,2023-05-31 20:00:20,0,81920,58137,23783,820,0
1,,2023-05-31 20:00:21,0,81920,56357,25563,658,0
1,,2023-05-31 20:00:22,0,81920,55941,25979,820,0
1,,2023-05-31 20:00:23,0,81920,57543,24377,820,0
1,,2023-05-31 20:00:24,0,81920,59069,22851,820,0
1,,2023-05-31 20:00:25,0,81920,58473,23447,658,0
1,,2023-05-31 20:00:26,0,81920,56145,25775,434,0
1,,2023-05-31 20:00:28,0,81920,57897,24023,820,0
1,,2023-05-31 20:00:29,0,81920,58489,23431,820,0
1,,2023-05-31 20:00:30,0,81920,58077,23843,820,0
1,,2023-05-31 20:00:31,0,81920,57189,24731,820,0
1,,2023-05-31 20:00:32,0,81920,55911,26009,820,0
1,,2023-05-31 20:00:33,0,81920,58489,23431,820,0
1,,2023-05-31 20:00:34,0,81920,56229,25691,820,0
1,,2023-05-31 20:00:35,0,81920,55349,26571,820,0
1,,2023-05-31 20:00:36,0,81920,57027,24893,820,0
1,,2023-05-31 20:00:37,0,81920,57221,24699,818,0
1,,2023-05-31 20:00:39,0,81920,56991,24929,820,0
1,,2023-05-31 20:00:40,0,81920,56247,25673,820,0
1,,2023-05-31 20:00:41,0,81920,57527,24393,820,0
1,,2023-05-31 20:00:42,0,81920,57529,24391,820,250
1,,2023-05-31 20:00:43,0,81920,56099,25821,820,0
1,,2023-05-31 20:00:44,0,81920,56081,25839,820,0
1,,2023-05-31 20:00:45,0,81920,57869,24051,624,0
1,,2023-05-31 20:00:46,0,81920,57581,24339,820,0
1,,2023-05-31 20:00:47,0,81920,56089,25831,820,0
1,,2023-05-31 20:00:49,0,81920,57935,23985,434,0
1,,2023-05-31 20:00:50,0,81920,57121,24799,658,0
1,,2023-05-31 20:00:51,0,81920,56313,25607,820,0
1,,2023-05-31 20:00:52,0,81920,55597,26323,820,0
1,,2023-05-31 20:00:53,0,81920,56575,25345,818,0
1,,2023-05-31 20:00:54,0,81920,54865,27055,820,0
1,,2023-05-31 20:00:55,0,81920,55415,26505,820,0
1,,2023-05-31 20:00:56,0,81920,56283,25637,562,0
1,,2023-05-31 20:00:58,0,81920,56479,25441,820,0
1,,2023-05-31 20:00:59,0,81920,56121,25799,564,0
1,,2023-05-31 20:01:00,0,81920,55507,26413,820,0
1,,2023-05-31 20:01:01,0,81920,55217,26703,820,0
1,,2023-05-31 20:01:02,0,81920,54151,27769,658,0
1,,2023-05-31 20:01:03,0,81920,52763,29157,820,0
1,,2023-05-31 20:01:04,0,81920,54449,27471,820,0
1,,2023-05-31 20:01:05,0,81920,55639,26281,564,0
1,,2023-05-31 20:01:06,0,81920,54155,27765,820,0
1,,2023-05-31 20:01:08,0,81920,56023,25897,820,0
1,,2023-05-31 20:01:09,0,81920,55243,26677,658,0
1,,2023-05-31 20:01:10,0,81920,54989,26931,820,0
1,,2023-05-31 20:01:11,0,81920,53533,28387,820,0
1,,2023-05-31 20:01:12,0,81920,54515,27405,820,0
1,,2023-05-31 20:01:13,0,81920,54903,27017,820,0
1,,2023-05-31 20:01:14,0,81920,54067,27853,434,0
1,,2023-05-31 20:01:15,0,81920,54065,27855,820,0
1,,2023-05-31 20:01:17,0,81920,52737,29183,820,0
1,,2023-05-31 20:01:18,0,81920,54621,27299,820,0
1,,2023-05-31 20:01:19,0,81920,54603,27317,820,0
1,,2023-05-31 20:01:20,0,81920,54509,27411,820,0
1,,2023-05-31 20:01:21,0,81920,54843,27077,820,0
1,,2023-05-31 20:01:22,0,81920,54843,27077,818,0
1,,2023-05-31 20:01:23,0,81920,52515,29405,820,0
1,,2023-05-31 20:01:24,0,81920,54473,27447,820,0
1,,2023-05-31 20:01:25,0,81920,51237,30683,820,0
1,,2023-05-31 20:01:27,0,81920,54553,27367,564,0
1,,2023-05-31 20:01:28,0,81920,55069,26851,820,0
1,,2023-05-31 20:01:29,0,81920,54843,27077,658,0
1,,2023-05-31 20:01:30,0,81920,53625,28295,820,0
1,,2023-05-31 20:01:31,0,81920,54407,27513,820,0
1,,2023-05-31 20:01:32,0,81920,52681,29239,820,0
1,,2023-05-31 20:01:33,0,81920,54569,27351,818,0
1,,2023-05-31 20:01:34,0,81920,53513,28407,820,0
1,,2023-05-31 20:01:35,0,81920,54699,27221,564,0
1,,2023-05-31 20:01:36,0,81920,54093,27827,820,0
1,,2023-05-31 20:01:38,0,81920,53451,28469,820,0
1,,2023-05-31 20:01:39,0,81920,51997,29923,820,0
1,,2023-05-31 20:01:40,0,81920,50539,31381,820,0
1,,2023-05-31 20:01:41,0,81920,50247,31673,820,0
1,,2023-05-31 20:01:42,0,81920,52089,29831,820,0
1,,2023-05-31 20:01:43,0,81920,49205,32715,820,0
1,,2023-05-31 20:01:44,0,81920,50861,31059,820,0
1,,2023-05-31 20:01:45,0,81920,52513,29407,658,0
1,,2023-05-31 20:01:46,0,81920,53323,28597,820,0
1,,2023-05-31 20:01:48,0,81920,52769,29151,820,0
1,,2023-05-31 20:01:49,0,81920,51505,30415,434,0
1,,2023-05-31 20:01:50,0,81920,52637,29283,820,0
1,,2023-05-31 20:01:51,0,81920,51569,30351,434,0
1,,2023-05-31 20:01:52,0,81920,51401,30519,820,0
1,,2023-05-31 20:01:53,0,81920,50891,31029,820,0
1,,2023-05-31 20:01:54,0,81920,53191,28729,564,0
1,,2023-05-31 20:01:56,0,81920,52315,29605,564,0
1,,2023-05-31 20:01:57,0,81920,51087,30833,820,0
1,,2023-05-31 20:01:58,0,81920,51503,30417,820,0
1,,2023-05-31 20:01:59,0,81920,51471,30449,820,0
1,,2023-05-31 20:02:00,0,81920,49783,32137,820,0
1,,2023-05-31 20:02:01,0,81920,51183,30737,820,0
1,,2023-05-31 20:02:02,0,81920,52379,29541,820,0
1,,2023-05-31 20:02:03,0,81920,51825,30095,820,0
1,,2023-05-31 20:02:04,0,81920,50723,31197,434,0
1,,2023-05-31 20:02:05,0,81920,50137,31783,820,0
1,,2023-05-31 20:02:07,0,81920,49779,32141,820,0
1,,2023-05-31 20:02:08,0,81920,52539,29381,820,0
1,,2023-05-31 20:02:09,0,81920,53063,28857,820,0
1,,2023-05-31 20:02:10,0,81920,50081,31839,820,0
1,,2023-05-31 20:02:11,0,81920,51185,30735,820,0
1,,2023-05-31 20:02:12,0,81920,53485,28435,820,0
1,,2023-05-31 20:02:13,0,81920,53745,28175,526,0
1,,2023-05-31 20:02:14,0,81920,52383,29537,434,0
1,,2023-05-31 20:02:16,0,81920,50753,31167,820,0
1,,2023-05-31 20:02:17,0,81920,48829,33091,820,0
1,,2023-05-31 20:02:18,0,81920,51065,30855,564,0
1,,2023-05-31 20:02:19,0,81920,50793,31127,820,0
1,,2023-05-31 20:02:20,0,81920,50021,31899,820,0
1,,2023-05-31 20:02:21,0,81920,48071,33849,820,0
1,,2023-05-31 20:02:22,0,81920,50319,31601,564,0
1,,2023-05-31 20:02:24,0,81920,47999,33921,820,0
1,,2023-05-31 20:02:25,0,81920,50549,31371,820,0
1,,2023-05-31 20:02:26,0,81920,48521,33399,820,0
1,,2023-05-31 20:02:27,0,81920,52877,29043,408,0
1,,2023-05-31 20:02:28,0,81920,51407,30513,820,0
1,,2023-05-31 20:02:29,0,81920,49373,32547,820,0
1,,2023-05-31 20:02:30,0,81920,51829,30091,820,0
1,,2023-05-31 20:02:31,0,81920,49897,32023,820,0
1,,2023-05-31 20:02:32,0,81920,53427,28493,820,0
1,,2023-05-31 20:02:33,0,81920,51957,29963,820,0
1,,2023-05-31 20:02:34,0,81920,50721,31199,820,0
1,,2023-05-31 20:02:36,0,81920,50501,31419,820,0
1,,2023-05-31 20:02:37,0,81920,50035,31885,820,0
1,,2023-05-31 20:02:38,0,81920,53015,28905,820,0
1,,2023-05-31 20:02:39,0,81920,51957,29963,564,0
1,,2023-05-31 20:02:40,0,81920,50721,31199,820,0
1,,2023-05-31 20:02:41,0,81920,51579,30341,820,0
1,,2023-05-31 20:02:42,0,81920,50723,31197,820,0
1,,2023-05-31 20:02:43,0,81920,49845,32075,820,0
1,,2023-05-31 20:02:44,0,81920,50581,31339,820,0
1,,2023-05-31 20:02:45,0,81920,49487,32433,820,0
1,,2023-05-31 20:02:46,0,81920,50199,31721,820,0
1,,2023-05-31 20:02:48,0,81920,48151,33769,820,0
1,,2023-05-31 20:02:49,0,81920,49679,32241,820,0
1,,2023-05-31 20:02:50,0,81920,51043,30877,564,0
1,,2023-05-31 20:02:51,0,81920,49355,32565,820,0
1,,2023-05-31 20:02:52,0,81920,50657,31263,820,0
1,,2023-05-31 20:02:53,0,81920,51171,30749,564,0
1,,2023-05-31 20:02:54,0,81920,49649,32271,820,0
1,,2023-05-31 20:02:55,0,81920,50583,31337,658,0
1,,2023-05-31 20:02:56,0,81920,50093,31827,820,0
1,,2023-05-31 20:02:58,0,81920,49025,32895,820,0
1,,2023-05-31 20:02:59,0,81920,48093,33827,820,0
1,,2023-05-31 20:03:00,0,81920,48639,33281,820,0
1,,2023-05-31 20:03:01,0,81920,50681,31239,658,0
1,,2023-05-31 20:03:02,0,81920,49077,32843,820,0
1,,2023-05-31 20:03:03,0,81920,48073,33847,820,0
1,,2023-05-31 20:03:04,0,81920,50435,31485,434,0
1,,2023-05-31 20:03:05,0,81920,50819,31101,818,0
1,,2023-05-31 20:03:06,0,81920,51207,30713,820,0
1,,2023-05-31 20:03:08,0,81920,50947,30973,820,0
1,,2023-05-31 20:03:09,0,81920,49891,32029,820,0
1,,2023-05-31 20:03:10,0,81920,49565,32355,820,0
1,,2023-05-31 20:03:11,0,81920,48705,33215,820,0
1,,2023-05-31 20:03:12,0,81920,50417,31503,564,0
1,,2023-05-31 20:03:13,0,81920,48657,33263,820,0
1,,2023-05-31 20:03:14,0,81920,50287,31633,820,0
1,,2023-05-31 20:03:15,0,81920,50389,31531,820,499
1,,2023-05-31 20:03:16,0,81920,48831,33089,818,0
1,,2023-05-31 20:03:17,0,81920,49219,32701,820,0
1,,2023-05-31 20:03:18,0,81920,50691,31229,820,0
1,,2023-05-31 20:03:19,0,81920,50725,31195,820,0
1,,2023-05-31 20:03:21,0,81920,48865,33055,434,0
1,,2023-05-31 20:03:22,0,81920,50645,31275,820,0
1,,2023-05-31 20:03:23,0,81920,51543,30377,820,0
1,,2023-05-31 20:03:24,0,81920,50947,30973,564,0
1,,2023-05-31 20:03:25,0,81920,49891,32029,820,0
1,,2023-05-31 20:03:26,0,81920,50673,31247,820,0
1,,2023-05-31 20:03:27,0,81920,51283,30637,820,0
1,,2023-05-31 20:03:28,0,81920,51285,30635,820,0
1,,2023-05-31 20:03:29,0,81920,49201,32719,658,0
1,,2023-05-31 20:03:31,0,81920,50545,31375,564,0
1,,2023-05-31 20:03:32,0,81920,48819,33101,820,0
1,,2023-05-31 20:03:33,0,81920,50931,30989,564,0
1,,2023-05-31 20:03:34,0,81920,48835,33085,820,0
1,,2023-05-31 20:03:35,0,81920,50947,30973,820,0
1,,2023-05-31 20:03:36,0,81920,50535,31385,820,0
1,,2023-05-31 20:03:37,0,81920,48865,33055,820,0
1,,2023-05-31 20:03:38,0,81920,48995,32925,820,0
1,,2023-05-31 20:03:39,0,81920,50465,31455,564,0
1,,2023-05-31 20:03:40,0,81920,49265,32655,820,0
1,,2023-05-31 20:03:42,0,81920,50947,30973,564,0
1,,2023-05-31 20:03:43,0,81920,50945,30975,820,0
1,,2023-05-31 20:03:44,0,81920,48781,33139,434,0
1,,2023-05-31 20:03:45,0,81920,50671,31249,820,0
1,,2023-05-31 20:03:46,0,81920,51543,30377,820,0
1,,2023-05-31 20:03:47,0,81920,50947,30973,564,0
1,,2023-05-31 20:03:48,0,81920,49891,32029,820,0
1,,2023-05-31 20:03:49,0,81920,50673,31247,564,0
1,,2023-05-31 20:03:50,0,81920,48947,32973,820,0
1,,2023-05-31 20:03:52,0,81920,51059,30861,658,0
1,,2023-05-31 20:03:53,0,81920,48713,33207,820,0
1,,2023-05-31 20:03:54,0,81920,49357,32563,820,0
1,,2023-05-31 20:03:55,0,81920,47457,34463,820,0
1,,2023-05-31 20:03:56,0,81920,49553,32367,564,0
1,,2023-05-31 20:03:57,0,81920,48721,33199,820,0
1,,2023-05-31 20:03:58,0,81920,48395,33525,820,0
1,,2023-05-31 20:03:59,0,81920,47277,34643,820,0
1,,2023-05-31 20:04:00,0,81920,49229,32691,564,0
1,,2023-05-31 20:04:02,0,81920,47469,34451,820,0
1,,2023-05-31 20:04:03,0,81920,49743,32177,658,0
1,,2023-05-31 20:04:04,0,81920,50417,31503,820,0
1,,2023-05-31 20:04:05,0,81920,48747,33173,820,0
1,,2023-05-31 20:04:06,0,81920,49039,32881,820,0
1,,2023-05-31 20:04:07,0,81920,50897,31023,820,0
1,,2023-05-31 20:04:08,0,81920,49087,32833,820,0
1,,2023-05-31 20:04:09,0,81920,50913,31007,818,0
1,,2023-05-31 20:04:10,0,81920,50527,31393,820,0
1,,2023-05-31 20:04:12,0,81920,48747,33173,434,0
1,,2023-05-31 20:04:13,0,81920,50639,31281,818,0
1,,2023-05-31 20:04:14,0,81920,51845,30075,820,0
1,,2023-05-31 20:04:15,0,81920,50913,31007,820,0
1,,2023-05-31 20:04:16,0,81920,49857,32063,820,0
1,,2023-05-31 20:04:17,0,81920,50639,31281,562,0
1,,2023-05-31 20:04:18,0,81920,51001,30919,820,0
1,,2023-05-31 20:04:19,0,81920,51003,30917,820,0
1,,2023-05-31 20:04:20,0,81920,49351,32569,820,0
1,,2023-05-31 20:04:21,0,81920,50589,31331,658,0
1,,2023-05-31 20:04:22,0,81920,47977,33943,820,0
1,,2023-05-31 20:04:24,0,81920,50423,31497,820,0
1,,2023-05-31 20:04:25,0,81920,48523,33397,820,0
1,,2023-05-31 20:04:26,0,81920,51389,30531,820,0
1,,2023-05-31 20:04:27,0,81920,50589,31331,658,0
1,,2023-05-31 20:04:28,0,81920,49319,32601,820,0
1,,2023-05-31 20:04:29,0,81920,48133,33787,692,0
1,,2023-05-31 20:04:30,0,81920,48229,33691,820,0
1,,2023-05-31 20:04:31,0,81920,50427,31493,658,0
1,,2023-05-31 20:04:32,0,81920,48365,33555,820,0
1,,2023-05-31 20:04:33,0,81920,51115,30805,820,0
1,,2023-05-31 20:04:34,0,81920,50469,31451,564,0
1,,2023-05-31 20:04:35,0,81920,49233,32687,820,0
1,,2023-05-31 20:04:37,0,81920,49543,32377,820,0
1,,2023-05-31 20:04:38,0,81920,48433,33487,820,0
1,,2023-05-31 20:04:39,0,81920,50589,31331,658,0
1,,2023-05-31 20:04:40,0,81920,50587,31333,820,0
1,,2023-05-31 20:04:41,0,81920,49319,32601,820,0
1,,2023-05-31 20:04:42,0,81920,50469,31451,818,0
1,,2023-05-31 20:04:43,0,81920,48115,33805,820,0
1,,2023-05-31 20:04:44,0,81920,49945,31975,820,0
1,,2023-05-31 20:04:45,0,81920,50591,31329,820,0
1,,2023-05-31 20:04:47,0,81920,49107,32813,820,0
1,,2023-05-31 20:04:48,0,81920,47459,34461,820,0
1,,2023-05-31 20:04:49,0,81920,48885,33035,820,0
1,,2023-05-31 20:04:50,0,81920,47237,34683,820,0
1,,2023-05-31 20:04:51,0,81920,49031,32889,434,0
1,,2023-05-31 20:04:52,0,81920,47639,34281,820,0
1,,2023-05-31 20:04:53,0,81920,48255,33665,434,0
1,,2023-05-31 20:04:54,0,81920,47087,34833,820,0
