device,context,time,utilization,total memory (MB),free memory (MB),used memory (MB),memory not used by torch (MB)
0,,2023-05-28 10:53:37,39,49140,45998,3142,455
0,,2023-05-28 10:53:38,41,49140,45708,3432,455
0,,2023-05-28 10:53:39,0,49140,45708,3432,455
0,,2023-05-28 10:53:40,0,49140,45998,3142,455
0,,2023-05-28 10:53:41,46,49140,45578,3562,455
0,,2023-05-28 10:53:42,38,49140,45418,3722,455
0,,2023-05-28 10:53:43,0,49140,44998,4142,455
0,,2023-05-28 10:53:44,0,49140,44998,4142,455
0,,2023-05-28 10:53:45,0,49140,45546,3594,455
0,,2023-05-28 10:53:46,33,49140,46000,3140,455
0,,2023-05-28 10:53:47,39,49140,45484,3656,455
0,,2023-05-28 10:53:48,0,49140,45998,3142,455
0,,2023-05-28 10:53:49,0,49140,45996,3144,455
0,,2023-05-28 10:53:50,28,49140,45998,3142,455
0,,2023-05-28 10:53:51,42,49140,45872,3268,455
0,,2023-05-28 10:53:52,26,49140,45322,3818,455
0,,2023-05-28 10:53:53,0,49140,45322,3818,455
0,,2023-05-28 10:53:54,0,49140,45998,3142,455
0,,2023-05-28 10:53:55,42,49140,45998,3142,455
0,,2023-05-28 10:53:56,40,49140,45994,3146,455
0,,2023-05-28 10:53:57,0,49140,45870,3270,455
0,,2023-05-28 10:53:58,0,49140,45870,3270,455
0,,2023-05-28 10:53:59,1,49140,45868,3272,455
0,,2023-05-28 10:54:00,55,49140,45872,3268,455
0,,2023-05-28 10:54:01,63,49140,45546,3594,455
0,,2023-05-28 10:54:02,0,49140,45546,3594,455
0,,2023-05-28 10:54:03,5,49140,45868,3272,455
0,,2023-05-28 10:54:05,44,49140,45868,3272,455
0,,2023-05-28 10:54:06,44,49140,45870,3270,455
0,,2023-05-28 10:54:07,0,49140,45706,3434,455
0,,2023-05-28 10:54:08,2,49140,45868,3272,455
0,,2023-05-28 10:54:09,36,49140,45748,3392,455
0,,2023-05-28 10:54:10,63,49140,45646,3494,455
0,,2023-05-28 10:54:11,0,49140,45646,3494,455
0,,2023-05-28 10:54:12,4,49140,45808,3332,455
0,,2023-05-28 10:54:13,43,49140,45808,3332,455
0,,2023-05-28 10:54:14,33,49140,45810,3330,455
0,,2023-05-28 10:54:15,0,49140,45808,3332,455
0,,2023-05-28 10:54:16,4,49140,45806,3334,455
0,,2023-05-28 10:54:17,43,49140,45808,3332,455
0,,2023-05-28 10:54:18,38,49140,45426,3714,455
0,,2023-05-28 10:54:19,0,49140,45390,3750,455
0,,2023-05-28 10:54:20,0,49140,45390,3750,455
0,,2023-05-28 10:54:21,0,49140,45552,3588,455
0,,2023-05-28 10:54:22,52,49140,45548,3592,455
0,,2023-05-28 10:54:23,39,49140,45552,3588,455
0,,2023-05-28 10:54:24,0,49140,45552,3588,455
0,,2023-05-28 10:54:25,0,49140,45552,3588,455
0,,2023-05-28 10:54:26,0,49140,45552,3588,455
0,,2023-05-28 10:54:27,0,49140,45550,3590,455
0,,2023-05-28 10:54:28,41,49140,45552,3588,455
0,,2023-05-28 10:54:29,44,49140,45426,3714,455
0,,2023-05-28 10:54:30,31,49140,45262,3878,455
0,,2023-05-28 10:54:31,0,49140,45262,3878,455
0,,2023-05-28 10:54:32,50,49140,45420,3720,455
0,,2023-05-28 10:54:33,36,49140,45424,3716,455
0,,2023-05-28 10:54:34,0,49140,45424,3716,455
0,,2023-05-28 10:54:35,0,49140,45424,3716,455
0,,2023-05-28 10:54:36,0,49140,45424,3716,455
0,,2023-05-28 10:54:37,42,49140,45170,3970,455
0,,2023-05-28 10:54:38,40,49140,45296,3844,455
0,,2023-05-28 10:54:39,0,49140,45134,4006,455
0,,2023-05-28 10:54:40,3,49140,45422,3718,455
0,,2023-05-28 10:54:41,50,49140,45354,3786,455
0,,2023-05-28 10:54:42,40,49140,45316,3824,455
0,,2023-05-28 10:54:43,2,49140,45256,3884,455
0,,2023-05-28 10:54:44,0,49140,45256,3884,455
0,,2023-05-28 10:54:45,0,49140,45422,3718,455
0,,2023-05-28 10:54:46,42,49140,45424,3716,455
0,,2023-05-28 10:54:47,28,49140,44292,4848,455
0,,2023-05-28 10:54:48,0,49140,45006,4134,455
0,,2023-05-28 10:54:49,51,49140,45294,3846,455
0,,2023-05-28 10:54:50,34,49140,45166,3974,455
0,,2023-05-28 10:54:51,0,49140,45422,3718,455
0,,2023-05-28 10:54:52,0,49140,45422,3718,455
0,,2023-05-28 10:54:53,1,49140,45422,3718,455
0,,2023-05-28 10:54:54,0,49140,45294,3846,455
0,,2023-05-28 10:54:55,45,49140,45294,3846,455
0,,2023-05-28 10:54:56,54,49140,44992,4148,455
0,,2023-05-28 10:54:57,0,49140,44994,4146,455
0,,2023-05-28 10:54:58,0,49140,44994,4146,455
0,,2023-05-28 10:54:59,0,49140,44994,4146,455
0,,2023-05-28 10:55:00,0,49140,44994,4146,455
0,,2023-05-28 10:55:01,0,49140,45254,3886,455
0,,2023-05-28 10:55:02,43,49140,45060,4080,455
0,,2023-05-28 10:55:03,38,49140,45272,3868,455
0,,2023-05-28 10:55:04,0,49140,45270,3870,455
0,,2023-05-28 10:55:05,0,49140,45270,3870,455
0,,2023-05-28 10:55:06,37,49140,45142,3998,455
0,,2023-05-28 10:55:07,34,49140,45064,4076,455
0,,2023-05-28 10:55:08,0,49140,44802,4338,455
0,,2023-05-28 10:55:09,0,49140,44802,4338,455
0,,2023-05-28 10:55:10,26,49140,45062,4078,455
0,,2023-05-28 10:55:11,37,49140,45212,3928,455
0,,2023-05-28 10:55:12,64,49140,45270,3870,455
0,,2023-05-28 10:55:13,0,49140,45270,3870,455
0,,2023-05-28 10:55:14,23,49140,45270,3870,455
0,,2023-05-28 10:55:15,38,49140,44996,4144,455
0,,2023-05-28 10:55:16,64,49140,44638,4502,455
0,,2023-05-28 10:55:17,0,49140,44638,4502,455
0,,2023-05-28 10:55:18,0,49140,44866,4274,455
0,,2023-05-28 10:55:19,44,49140,44476,4664,455
0,,2023-05-28 10:55:20,42,49140,44990,4150,455
0,,2023-05-28 10:55:21,0,49140,44990,4150,455
0,,2023-05-28 10:55:22,0,49140,44990,4150,455
0,,2023-05-28 10:55:23,46,49140,44952,4188,455
0,,2023-05-28 10:55:25,66,49140,44588,4552,455
0,,2023-05-28 10:55:26,0,49140,44588,4552,455
0,,2023-05-28 10:55:27,0,49140,44782,4358,455
0,,2023-05-28 10:55:28,36,49140,44840,4300,455
0,,2023-05-28 10:55:29,35,49140,44992,4148,455
0,,2023-05-28 10:55:30,0,49140,44992,4148,455
0,,2023-05-28 10:55:31,0,49140,44992,4148,455
0,,2023-05-28 10:55:32,0,49140,44990,4150,455
0,,2023-05-28 10:55:33,37,49140,44732,4408,455
0,,2023-05-28 10:55:34,38,49140,44566,4574,455
0,,2023-05-28 10:55:35,0,49140,44276,4864,455
0,,2023-05-28 10:55:36,0,49140,44276,4864,455
0,,2023-05-28 10:55:37,0,49140,44990,4150,455
0,,2023-05-28 10:55:38,50,49140,44990,4150,455
0,,2023-05-28 10:55:39,55,49140,44992,4148,455
0,,2023-05-28 10:55:40,0,49140,44992,4148,455
0,,2023-05-28 10:55:41,0,49140,44992,4148,455
0,,2023-05-28 10:55:42,0,49140,44992,4148,455
0,,2023-05-28 10:55:43,0,49140,44990,4150,455
0,,2023-05-28 10:55:44,48,49140,44550,4590,455
0,,2023-05-28 10:55:45,29,49140,44942,4198,455
0,,2023-05-28 10:55:46,0,49140,44944,4196,455
0,,2023-05-28 10:55:47,0,49140,44944,4196,455
0,,2023-05-28 10:55:48,0,49140,44944,4196,455
0,,2023-05-28 10:55:49,0,49140,44944,4196,455
0,,2023-05-28 10:55:50,0,49140,44990,4150,455
0,,2023-05-28 10:55:51,37,49140,44990,4150,455
0,,2023-05-28 10:55:52,40,49140,44992,4148,455
0,,2023-05-28 10:55:53,5,49140,44992,4148,455
0,,2023-05-28 10:55:54,4,49140,44990,4150,455
0,,2023-05-28 10:55:55,45,49140,44990,4150,455
0,,2023-05-28 10:55:56,46,49140,44618,4522,455
0,,2023-05-28 10:55:57,0,49140,44864,4276,455
0,,2023-05-28 10:55:58,0,49140,44864,4276,455
0,,2023-05-28 10:55:59,0,49140,44862,4278,455
0,,2023-05-28 10:56:00,43,49140,44734,4406,455
0,,2023-05-28 10:56:01,42,49140,44862,4278,455
0,,2023-05-28 10:56:02,0,49140,44864,4276,455
0,,2023-05-28 10:56:03,0,49140,44864,4276,455
0,,2023-05-28 10:56:04,34,49140,44862,4278,455
0,,2023-05-28 10:56:05,39,49140,44540,4600,455
0,,2023-05-28 10:56:06,14,49140,44558,4582,455
0,,2023-05-28 10:56:07,0,49140,44558,4582,455
0,,2023-05-28 10:56:08,37,49140,44558,4582,455
0,,2023-05-28 10:56:09,55,49140,44684,4456,455
0,,2023-05-28 10:56:10,0,49140,44686,4454,455
0,,2023-05-28 10:56:11,0,49140,44686,4454,455
0,,2023-05-28 10:56:12,0,49140,44686,4454,455
0,,2023-05-28 10:56:13,46,49140,44430,4710,455
0,,2023-05-28 10:56:14,37,49140,42752,6388,455
0,,2023-05-28 10:56:15,0,49140,44398,4742,455
0,,2023-05-28 10:56:16,5,49140,44686,4454,455
0,,2023-05-28 10:56:17,47,49140,44662,4478,455
0,,2023-05-28 10:56:18,38,49140,44600,4540,455
0,,2023-05-28 10:56:19,12,49140,44540,4600,455
0,,2023-05-28 10:56:20,0,49140,44538,4602,455
0,,2023-05-28 10:56:21,52,49140,44508,4632,455
0,,2023-05-28 10:56:22,36,49140,44512,4628,455
0,,2023-05-28 10:56:23,0,49140,44232,4908,455
0,,2023-05-28 10:56:24,0,49140,44232,4908,455
0,,2023-05-28 10:56:25,43,49140,44338,4802,455
0,,2023-05-28 10:56:26,36,49140,42972,6168,455
0,,2023-05-28 10:56:27,0,49140,44296,4844,455
0,,2023-05-28 10:56:28,0,49140,44296,4844,455
0,,2023-05-28 10:56:29,0,49140,44638,4502,455
0,,2023-05-28 10:56:30,48,49140,44382,4758,455
0,,2023-05-28 10:56:32,48,49140,44104,5036,455
0,,2023-05-28 10:56:33,0,49140,44104,5036,455
0,,2023-05-28 10:56:34,0,49140,44362,4778,455
0,,2023-05-28 10:56:35,37,49140,44106,5034,455
0,,2023-05-28 10:56:36,41,49140,44192,4948,455
0,,2023-05-28 10:56:37,0,49140,44492,4648,455
0,,2023-05-28 10:56:38,4,49140,44490,4650,455
0,,2023-05-28 10:56:39,24,49140,45994,3146,455
0,,2023-05-28 10:56:40,44,49140,45996,3144,455
0,,2023-05-28 10:56:41,0,49140,45834,3306,455
0,,2023-05-28 10:56:42,0,49140,45834,3306,455
0,,2023-05-28 10:56:43,0,49140,45994,3146,455
0,,2023-05-28 10:56:44,37,49140,45868,3272,455
0,,2023-05-28 10:56:45,3,49140,45868,3272,455
0,,2023-05-28 10:56:46,0,49140,45608,3532,455
0,,2023-05-28 10:56:47,0,49140,45994,3146,455
0,,2023-05-28 10:56:48,40,49140,45610,3530,455
0,,2023-05-28 10:56:49,43,49140,44254,4886,455
0,,2023-05-28 10:56:50,0,49140,45706,3434,455
0,,2023-05-28 10:56:51,46,49140,45736,3404,455
0,,2023-05-28 10:56:52,42,49140,45738,3402,455
0,,2023-05-28 10:56:53,2,49140,45606,3534,455
0,,2023-05-28 10:56:54,0,49140,45606,3534,455
0,,2023-05-28 10:56:55,5,49140,45994,3146,455
0,,2023-05-28 10:56:56,46,49140,45994,3146,455
0,,2023-05-28 10:56:57,43,49140,45868,3272,455
0,,2023-05-28 10:56:58,0,49140,45996,3144,455
0,,2023-05-28 10:56:59,0,49140,45994,3146,455
0,,2023-05-28 10:57:00,36,49140,45992,3148,455
0,,2023-05-28 10:57:01,40,49140,45778,3362,455
0,,2023-05-28 10:57:02,0,49140,45486,3654,455
0,,2023-05-28 10:57:03,0,49140,45486,3654,455
0,,2023-05-28 10:57:04,0,49140,45808,3332,455
0,,2023-05-28 10:57:05,40,49140,45762,3378,455
0,,2023-05-28 10:57:06,33,49140,45746,3394,455
0,,2023-05-28 10:57:07,0,49140,45746,3394,455
0,,2023-05-28 10:57:08,2,49140,45744,3396,455
0,,2023-05-28 10:57:09,40,49140,45660,3480,455
0,,2023-05-28 10:57:10,36,49140,45662,3478,455
0,,2023-05-28 10:57:11,0,49140,45338,3802,455
0,,2023-05-28 10:57:12,5,49140,45660,3480,455
0,,2023-05-28 10:57:13,44,49140,45660,3480,455
0,,2023-05-28 10:57:14,41,49140,45578,3562,455
0,,2023-05-28 10:57:15,0,49140,45518,3622,455
0,,2023-05-28 10:57:16,4,49140,45660,3480,455
0,,2023-05-28 10:57:17,0,49140,45658,3482,455
0,,2023-05-28 10:57:18,39,49140,45600,3540,455
0,,2023-05-28 10:57:19,23,49140,45216,3924,455
0,,2023-05-28 10:57:20,0,49140,45218,3922,455
0,,2023-05-28 10:57:21,0,49140,45218,3922,455
0,,2023-05-28 10:57:22,0,49140,45218,3922,455
0,,2023-05-28 10:57:23,0,49140,45218,3922,455
0,,2023-05-28 10:57:24,0,49140,45540,3600,455
0,,2023-05-28 10:57:25,43,49140,45390,3750,455
0,,2023-05-28 10:57:26,35,49140,45346,3794,455
0,,2023-05-28 10:57:28,0,49140,45372,3768,455
0,,2023-05-28 10:57:29,5,49140,45660,3480,455
0,,2023-05-28 10:57:30,44,49140,44886,4254,455
0,,2023-05-28 10:57:31,31,49140,45602,3538,455
0,,2023-05-28 10:57:32,0,49140,45216,3924,455
0,,2023-05-28 10:57:33,0,49140,45216,3924,455
0,,2023-05-28 10:57:34,0,49140,45540,3600,455
0,,2023-05-28 10:57:35,49,49140,45262,3878,455
0,,2023-05-28 10:57:36,31,49140,45108,4032,455
0,,2023-05-28 10:57:37,0,49140,45458,3682,455
0,,2023-05-28 10:57:38,0,49140,45620,3520,455
0,,2023-05-28 10:57:39,40,49140,45622,3518,455
0,,2023-05-28 10:57:40,39,49140,45366,3774,455
0,,2023-05-28 10:57:41,0,49140,45042,4098,455
0,,2023-05-28 10:57:42,4,49140,45364,3776,455
0,,2023-05-28 10:57:43,0,49140,45364,3776,455
0,,2023-05-28 10:57:44,39,49140,45280,3860,455
0,,2023-05-28 10:57:45,44,49140,43688,5452,455
0,,2023-05-28 10:57:46,2,49140,45302,3838,455
0,,2023-05-28 10:57:47,0,49140,45302,3838,455
0,,2023-05-28 10:57:48,0,49140,45302,3838,455
0,,2023-05-28 10:57:49,0,49140,45300,3840,455
0,,2023-05-28 10:57:50,41,49140,45300,3840,455
0,,2023-05-28 10:57:51,36,49140,45240,3900,455
0,,2023-05-28 10:57:52,0,49140,44918,4222,455
0,,2023-05-28 10:57:53,0,49140,44918,4222,455
0,,2023-05-28 10:57:54,0,49140,44918,4222,455
0,,2023-05-28 10:57:55,0,49140,44918,4222,455
0,,2023-05-28 10:57:56,5,49140,45240,3900,455
0,,2023-05-28 10:57:57,35,49140,45198,3942,455
0,,2023-05-28 10:57:58,31,49140,45238,3902,455
0,,2023-05-28 10:57:59,0,49140,45238,3902,455
0,,2023-05-28 10:58:00,0,49140,45108,4032,455
0,,2023-05-28 10:58:01,45,49140,45238,3902,455
0,,2023-05-28 10:58:02,69,49140,45174,3966,455
0,,2023-05-28 10:58:03,0,49140,45174,3966,455
0,,2023-05-28 10:58:04,0,49140,45172,3968,455
0,,2023-05-28 10:58:05,41,49140,45044,4096,455
0,,2023-05-28 10:58:06,43,49140,45110,4030,455
0,,2023-05-28 10:58:07,0,49140,44818,4322,455
0,,2023-05-28 10:58:08,0,49140,44818,4322,455
0,,2023-05-28 10:58:09,7,49140,45108,4032,455
0,,2023-05-28 10:58:10,52,49140,45088,4052,455
0,,2023-05-28 10:58:11,57,49140,44896,4244,455
0,,2023-05-28 10:58:12,0,49140,44896,4244,455
0,,2023-05-28 10:58:13,0,49140,44896,4244,455
0,,2023-05-28 10:58:14,46,49140,44962,4178,455
0,,2023-05-28 10:58:15,35,49140,44902,4238,455
0,,2023-05-28 10:58:16,13,49140,44640,4500,455
0,,2023-05-28 10:58:17,0,49140,44900,4240,455
0,,2023-05-28 10:58:18,34,49140,44772,4368,455
0,,2023-05-28 10:58:19,37,49140,44602,4538,455
0,,2023-05-28 10:58:20,0,49140,44620,4520,455
0,,2023-05-28 10:58:21,0,49140,44620,4520,455
0,,2023-05-28 10:58:22,27,49140,44960,4180,455
0,,2023-05-28 10:58:23,40,49140,44832,4308,455
0,,2023-05-28 10:58:24,64,49140,44532,4608,455
0,,2023-05-28 10:58:25,0,49140,44532,4608,455
0,,2023-05-28 10:58:26,0,49140,44792,4348,455
0,,2023-05-28 10:58:27,41,49140,44776,4364,455
0,,2023-05-28 10:58:28,31,49140,44452,4688,455
0,,2023-05-28 10:58:29,15,49140,44704,4436,455
0,,2023-05-28 10:58:30,46,49140,44186,4954,455
0,,2023-05-28 10:58:31,36,49140,44812,4328,455
0,,2023-05-28 10:58:32,0,49140,44532,4608,455
0,,2023-05-28 10:58:33,0,49140,44532,4608,455
0,,2023-05-28 10:58:34,0,49140,44792,4348,455
0,,2023-05-28 10:58:35,40,49140,44514,4626,455
0,,2023-05-28 10:58:36,35,49140,44706,4434,455
0,,2023-05-28 10:58:37,0,49140,44832,4308,455
0,,2023-05-28 10:58:38,4,49140,44832,4308,455
0,,2023-05-28 10:58:39,49,49140,44832,4308,455
0,,2023-05-28 10:58:40,37,49140,44578,4562,455
0,,2023-05-28 10:58:41,0,49140,44350,4790,455
0,,2023-05-28 10:58:42,0,49140,44576,4564,455
0,,2023-05-28 10:58:43,41,49140,44364,4776,455
0,,2023-05-28 10:58:44,72,49140,44554,4586,455
0,,2023-05-28 10:58:45,0,49140,44556,4584,455
0,,2023-05-28 10:58:46,0,49140,44556,4584,455
0,,2023-05-28 10:58:47,0,49140,44556,4584,455
0,,2023-05-28 10:58:48,48,49140,44556,4584,455
0,,2023-05-28 10:58:49,36,49140,44388,4752,455
0,,2023-05-28 10:58:51,0,49140,44044,5096,455
0,,2023-05-28 10:58:52,0,49140,44044,5096,455
0,,2023-05-28 10:58:53,0,49140,44044,5096,455
0,,2023-05-28 10:58:54,0,49140,44044,5096,455
0,,2023-05-28 10:58:55,0,49140,44368,4772,455
0,,2023-05-28 10:58:56,47,49140,44194,4946,455
0,,2023-05-28 10:58:57,37,49140,44558,4582,455
0,,2023-05-28 10:58:58,0,49140,44556,4584,455
0,,2023-05-28 10:58:59,0,49140,44556,4584,455
0,,2023-05-28 10:59:00,52,49140,44558,4582,455
0,,2023-05-28 10:59:01,33,49140,44302,4838,455
0,,2023-05-28 10:59:02,0,49140,44040,5100,455
0,,2023-05-28 10:59:03,0,49140,44300,4840,455
0,,2023-05-28 10:59:04,33,49140,44278,4862,455
0,,2023-05-28 10:59:05,41,49140,44150,4990,455
0,,2023-05-28 10:59:06,13,49140,44276,4864,455
0,,2023-05-28 10:59:07,0,49140,44274,4866,455
0,,2023-05-28 10:59:08,45,49140,44276,4864,455
0,,2023-05-28 10:59:09,35,49140,44278,4862,455
0,,2023-05-28 10:59:10,0,49140,44276,4864,455
0,,2023-05-28 10:59:11,2,49140,44274,4866,455
0,,2023-05-28 10:59:12,38,49140,44276,4864,455
0,,2023-05-28 10:59:13,37,49140,44276,4864,455
0,,2023-05-28 10:59:14,0,49140,43952,5188,455
0,,2023-05-28 10:59:15,0,49140,43950,5190,455
0,,2023-05-28 10:59:16,50,49140,44274,4866,455
0,,2023-05-28 10:59:17,40,49140,44254,4886,455
0,,2023-05-28 10:59:18,0,49140,44192,4948,455
0,,2023-05-28 10:59:19,0,49140,44276,4864,455
0,,2023-05-28 10:59:20,29,49140,44276,4864,455
0,,2023-05-28 10:59:21,41,49140,44150,4990,455
0,,2023-05-28 10:59:22,0,49140,43976,5164,455
0,,2023-05-28 10:59:23,0,49140,43976,5164,455
0,,2023-05-28 10:59:24,0,49140,44234,4906,455
0,,2023-05-28 10:59:25,45,49140,44108,5032,455
0,,2023-05-28 10:59:26,30,49140,43980,5160,455
0,,2023-05-28 10:59:27,0,49140,44236,4904,455
0,,2023-05-28 10:59:28,3,49140,44276,4864,455
0,,2023-05-28 10:59:29,0,49140,44276,4864,455
0,,2023-05-28 10:59:30,38,49140,44276,4864,455
0,,2023-05-28 10:59:31,40,49140,43996,5144,455
0,,2023-05-28 10:59:32,0,49140,43998,5142,455
0,,2023-05-28 10:59:33,0,49140,43998,5142,455
0,,2023-05-28 10:59:34,0,49140,43998,5142,455
0,,2023-05-28 10:59:35,0,49140,43998,5142,455
0,,2023-05-28 10:59:36,5,49140,44256,4884,455
0,,2023-05-28 10:59:37,38,49140,44256,4884,455
0,,2023-05-28 10:59:38,43,49140,44082,5058,455
0,,2023-05-28 10:59:39,53,49140,44090,5050,455
0,,2023-05-28 10:59:40,0,49140,44090,5050,455
0,,2023-05-28 10:59:41,0,49140,44088,5052,455
0,,2023-05-28 10:59:42,53,49140,44088,5052,455
0,,2023-05-28 10:59:43,37,49140,44088,5052,455
0,,2023-05-28 10:59:44,6,49140,43726,5414,455
0,,2023-05-28 10:59:45,0,49140,43726,5414,455
0,,2023-05-28 10:59:46,0,49140,43726,5414,455
0,,2023-05-28 10:59:47,0,49140,43726,5414,455
0,,2023-05-28 10:59:48,32,49140,44048,5092,455
0,,2023-05-28 10:59:49,37,49140,43874,5266,455
0,,2023-05-28 10:59:50,68,49140,43938,5202,455
0,,2023-05-28 10:59:51,0,49140,43938,5202,455
0,,2023-05-28 10:59:52,0,49140,43938,5202,455
0,,2023-05-28 10:59:53,23,49140,43808,5332,455
0,,2023-05-28 10:59:54,49,49140,43898,5242,455
0,,2023-05-28 10:59:55,37,49140,43514,5626,455
0,,2023-05-28 10:59:56,0,49140,43514,5626,455
0,,2023-05-28 10:59:57,0,49140,43836,5304,455
0,,2023-05-28 10:59:58,47,49140,43580,5560,455
0,,2023-05-28 10:59:59,45,49140,43598,5542,455
0,,2023-05-28 11:00:00,12,49140,43726,5414,455
0,,2023-05-28 11:00:01,5,49140,43724,5416,455
0,,2023-05-28 11:00:02,48,49140,43724,5416,455
0,,2023-05-28 11:00:03,35,49140,43686,5454,455
0,,2023-05-28 11:00:04,13,49140,43366,5774,455
0,,2023-05-28 11:00:05,0,49140,43366,5774,455
0,,2023-05-28 11:00:06,26,49140,43624,5516,455
0,,2023-05-28 11:00:07,38,49140,43598,5542,455
0,,2023-05-28 11:00:08,51,49140,43598,5542,455
0,,2023-05-28 11:00:09,0,49140,43598,5542,455
0,,2023-05-28 11:00:10,0,49140,43596,5544,455
0,,2023-05-28 11:00:11,44,49140,43596,5544,455
0,,2023-05-28 11:00:12,29,49140,43410,5730,455
0,,2023-05-28 11:00:13,0,49140,43086,6054,455
0,,2023-05-28 11:00:14,0,49140,43086,6054,455
0,,2023-05-28 11:00:15,0,49140,43408,5732,455
0,,2023-05-28 11:00:16,35,49140,43598,5542,455
0,,2023-05-28 11:00:17,59,49140,43598,5542,455
0,,2023-05-28 11:00:18,0,49140,43598,5542,455
0,,2023-05-28 11:00:19,0,49140,43596,5544,455
0,,2023-05-28 11:00:20,36,49140,43598,5542,455
0,,2023-05-28 11:00:21,33,49140,43322,5818,455
0,,2023-05-28 11:00:23,0,49140,43096,6044,455
0,,2023-05-28 11:00:24,0,49140,43596,5544,455
0,,2023-05-28 11:00:25,43,49140,43596,5544,455
0,,2023-05-28 11:00:26,52,49140,42274,6866,455
0,,2023-05-28 11:00:27,0,49140,43598,5542,455
0,,2023-05-28 11:00:28,49,49140,43596,5544,455
0,,2023-05-28 11:00:29,35,49140,43340,5800,455
0,,2023-05-28 11:00:30,12,49140,43436,5704,455
0,,2023-05-28 11:00:31,0,49140,43436,5704,455
0,,2023-05-28 11:00:32,5,49140,43596,5544,455
0,,2023-05-28 11:00:33,48,49140,43596,5544,455
0,,2023-05-28 11:00:34,36,49140,43598,5542,455
0,,2023-05-28 11:00:35,0,49140,43598,5542,455
0,,2023-05-28 11:00:36,4,49140,43596,5544,455
0,,2023-05-28 11:00:37,49,49140,43596,5544,455
0,,2023-05-28 11:00:38,36,49140,43342,5798,455
0,,2023-05-28 11:00:39,0,49140,43342,5798,455
0,,2023-05-28 11:00:40,0,49140,43342,5798,455
0,,2023-05-28 11:00:41,0,49140,43340,5800,455
0,,2023-05-28 11:00:42,44,49140,43342,5798,455
0,,2023-05-28 11:00:43,16,49140,43342,5798,455
0,,2023-05-28 11:00:44,0,49140,43342,5798,455
0,,2023-05-28 11:00:45,0,49140,43340,5800,455
0,,2023-05-28 11:00:46,45,49140,43340,5800,455
0,,2023-05-28 11:00:47,45,49140,43212,5928,455
0,,2023-05-28 11:00:48,0,49140,43052,6088,455
0,,2023-05-28 11:00:49,0,49140,43052,6088,455
0,,2023-05-28 11:00:50,0,49140,43052,6088,455
0,,2023-05-28 11:00:51,0,49140,43052,6088,455
0,,2023-05-28 11:00:52,3,49140,43212,5928,455
