device,context,time,utilization,total memory (MB),free memory (MB),used memory (MB),Memory not used by torch (MB)
0,,2023-05-11 14:29:11,20,49140,44048,5092,455
0,,2023-05-11 14:29:12,2,49140,44048,5092,455
0,,2023-05-11 14:29:13,1,49140,44048,5092,455
0,,2023-05-11 14:29:14,0,49140,44048,5092,455
0,,2023-05-11 14:29:15,21,49140,44048,5092,455
0,,2023-05-11 14:29:16,1,49140,44048,5092,455
0,,2023-05-11 14:29:17,1,49140,44048,5092,455
0,,2023-05-11 14:29:18,22,49140,44048,5092,455
0,,2023-05-11 14:29:19,61,49140,44048,5092,455
0,,2023-05-11 14:29:20,0,49140,44048,5092,455
0,,2023-05-11 14:29:21,1,49140,44048,5092,455
0,,2023-05-11 14:29:22,0,49140,44048,5092,455
0,,2023-05-11 14:29:23,0,49140,44048,5092,455
0,,2023-05-11 14:29:24,4,49140,44048,5092,455
0,,2023-05-11 14:29:25,58,49140,44048,5092,455
0,,2023-05-11 14:29:26,0,49140,44048,5092,455
0,,2023-05-11 14:29:27,12,49140,44048,5092,455
0,,2023-05-11 14:29:28,6,49140,44048,5092,455
0,,2023-05-11 14:29:29,14,49140,44048,5092,455
0,,2023-05-11 14:29:30,22,49140,44048,5092,455
0,,2023-05-11 14:29:31,21,49140,44048,5092,455
0,,2023-05-11 14:29:32,23,49140,44048,5092,455
0,,2023-05-11 14:29:33,0,49140,44048,5092,455
0,,2023-05-11 14:29:34,21,49140,44048,5092,455
0,,2023-05-11 14:29:35,22,49140,44048,5092,455
0,,2023-05-11 14:29:36,23,49140,44824,4316,455
0,,2023-05-11 14:29:37,22,49140,44824,4316,455
0,,2023-05-11 14:29:38,22,49140,44824,4316,455
0,,2023-05-11 14:29:39,35,49140,44696,4444,455
0,,2023-05-11 14:29:40,0,49140,44696,4444,455
0,,2023-05-11 14:29:41,0,49140,44696,4444,455
0,,2023-05-11 14:29:42,0,49140,44696,4444,455
0,,2023-05-11 14:29:43,0,49140,44696,4444,455
0,,2023-05-11 14:29:44,0,49140,44696,4444,455
0,,2023-05-11 14:29:45,0,49140,44696,4444,455
0,,2023-05-11 14:29:46,0,49140,44696,4444,455
0,,2023-05-11 14:29:47,0,49140,44696,4444,455
0,,2023-05-11 14:29:48,0,49140,44696,4444,455
0,,2023-05-11 14:29:49,0,49140,44696,4444,455
0,,2023-05-11 14:29:50,0,49140,44696,4444,455
0,,2023-05-11 14:29:51,0,49140,44696,4444,455
0,,2023-05-11 14:29:52,0,49140,44696,4444,455
0,,2023-05-11 14:29:53,0,49140,44696,4444,455
0,,2023-05-11 14:29:54,0,49140,44696,4444,455
0,,2023-05-11 14:29:55,0,49140,44696,4444,455
0,,2023-05-11 14:29:56,0,49140,44696,4444,455
0,,2023-05-11 14:29:57,0,49140,44696,4444,455
0,,2023-05-11 14:29:58,0,49140,44696,4444,455
0,,2023-05-11 14:29:59,2,49140,44202,4938,455
0,,2023-05-11 14:30:00,1,49140,43644,5496,455
0,,2023-05-11 14:30:01,0,49140,43586,5554,455
0,,2023-05-11 14:30:02,0,49140,43586,5554,455
0,,2023-05-11 14:30:03,0,49140,43586,5554,455
0,,2023-05-11 14:30:04,14,49140,42542,6598,455
0,,2023-05-11 14:30:05,100,49140,42542,6598,455
0,,2023-05-11 14:30:06,94,49140,41150,7990,455
0,,2023-05-11 14:30:07,0,49140,41150,7990,455
0,,2023-05-11 14:30:08,0,49140,41150,7990,455
0,,2023-05-11 14:30:09,0,49140,41150,7990,455
0,,2023-05-11 14:30:10,4,49140,41150,7990,455
0,,2023-05-11 14:30:11,0,49140,41150,7990,455
0,,2023-05-11 14:30:12,0,49140,41150,7990,455
0,,2023-05-11 14:30:13,0,49140,41150,7990,455
0,,2023-05-11 14:30:14,0,49140,41150,7990,455
0,,2023-05-11 14:30:15,8,49140,41150,7990,455
0,,2023-05-11 14:30:16,0,49140,41150,7990,455
0,,2023-05-11 14:30:17,0,49140,41150,7990,455
0,,2023-05-11 14:30:18,83,49140,40628,8512,455
0,,2023-05-11 14:30:19,100,49140,40628,8512,455
0,,2023-05-11 14:30:20,0,49140,40628,8512,455
0,,2023-05-11 14:30:21,0,49140,40628,8512,455
0,,2023-05-11 14:30:22,0,49140,40628,8512,455
0,,2023-05-11 14:30:23,0,49140,40628,8512,455
0,,2023-05-11 14:30:24,0,49140,40628,8512,455
0,,2023-05-11 14:30:25,0,49140,40628,8512,455
0,,2023-05-11 14:30:26,0,49140,40428,8712,455
0,,2023-05-11 14:30:27,0,49140,40428,8712,455
0,,2023-05-11 14:30:28,0,49140,40428,8712,455
0,,2023-05-11 14:30:29,4,49140,40428,8712,455
0,,2023-05-11 14:30:30,0,49140,40428,8712,455
0,,2023-05-11 14:30:31,98,49140,39262,9878,455
0,,2023-05-11 14:30:32,100,49140,39262,9878,455
0,,2023-05-11 14:30:33,5,49140,39262,9878,455
0,,2023-05-11 14:30:34,0,49140,39262,9878,455
0,,2023-05-11 14:30:35,0,49140,39262,9878,455
0,,2023-05-11 14:30:36,0,49140,39262,9878,455
0,,2023-05-11 14:30:37,0,49140,39262,9878,455
0,,2023-05-11 14:30:38,0,49140,39262,9878,455
0,,2023-05-11 14:30:39,3,49140,39262,9878,455
0,,2023-05-11 14:30:40,0,49140,39262,9878,455
0,,2023-05-11 14:30:41,7,49140,39262,9878,455
0,,2023-05-11 14:30:42,100,49140,39262,9878,455
0,,2023-05-11 14:30:43,100,49140,39262,9878,455
0,,2023-05-11 14:30:44,0,49140,39262,9878,455
0,,2023-05-11 14:30:45,0,49140,39262,9878,455
0,,2023-05-11 14:30:46,11,49140,39262,9878,455
0,,2023-05-11 14:30:47,0,49140,39262,9878,455
0,,2023-05-11 14:30:48,97,49140,39262,9878,455
0,,2023-05-11 14:30:49,100,49140,39262,9878,455
0,,2023-05-11 14:30:50,5,49140,39262,9878,455
0,,2023-05-11 14:30:51,0,49140,39262,9878,455
0,,2023-05-11 14:30:52,0,49140,39262,9878,455
0,,2023-05-11 14:30:53,0,49140,39262,9878,455
0,,2023-05-11 14:30:54,0,49140,39262,9878,455
0,,2023-05-11 14:30:55,100,49140,39262,9878,455
0,,2023-05-11 14:30:56,100,49140,39262,9878,455
0,,2023-05-11 14:30:57,0,49140,39262,9878,455
0,,2023-05-11 14:30:58,0,49140,39262,9878,455
0,,2023-05-11 14:30:59,0,49140,39262,9878,455
0,,2023-05-11 14:31:00,4,49140,39262,9878,455
0,,2023-05-11 14:31:01,0,49140,39262,9878,455
0,,2023-05-11 14:31:02,100,49140,39262,9878,455
0,,2023-05-11 14:31:03,100,49140,39262,9878,455
0,,2023-05-11 14:31:04,0,49140,39262,9878,455
0,,2023-05-11 14:31:05,0,49140,39262,9878,455
0,,2023-05-11 14:31:06,0,49140,39262,9878,455
0,,2023-05-11 14:31:07,0,49140,39262,9878,455
0,,2023-05-11 14:31:08,56,49140,39262,9878,455
0,,2023-05-11 14:31:09,100,49140,39262,9878,455
0,,2023-05-11 14:31:10,44,49140,39262,9878,455
0,,2023-05-11 14:31:11,0,49140,39262,9878,455
0,,2023-05-11 14:31:12,0,49140,39262,9878,455
0,,2023-05-11 14:31:13,0,49140,39262,9878,455
0,,2023-05-11 14:31:14,0,49140,39262,9878,455
0,,2023-05-11 14:31:15,100,49140,39262,9878,455
0,,2023-05-11 14:31:16,100,49140,39262,9878,455
0,,2023-05-11 14:31:17,0,49140,39262,9878,455
0,,2023-05-11 14:31:18,0,49140,39262,9878,455
0,,2023-05-11 14:31:19,0,49140,39262,9878,455
0,,2023-05-11 14:31:20,3,49140,39262,9878,455
0,,2023-05-11 14:31:21,0,49140,39262,9878,455
0,,2023-05-11 14:31:22,100,49140,39262,9878,455
0,,2023-05-11 14:31:23,100,49140,39262,9878,455
0,,2023-05-11 14:31:24,0,49140,39262,9878,455
0,,2023-05-11 14:31:25,0,49140,39262,9878,455
0,,2023-05-11 14:31:26,11,49140,39262,9878,455
0,,2023-05-11 14:31:27,0,49140,39262,9878,455
0,,2023-05-11 14:31:28,89,49140,39262,9878,455
0,,2023-05-11 14:31:29,100,49140,39262,9878,455
0,,2023-05-11 14:31:30,21,49140,38316,10824,455
0,,2023-05-11 14:31:31,100,49140,37718,11422,455
0,,2023-05-11 14:31:32,100,49140,37718,11422,455
0,,2023-05-11 14:31:33,0,49140,36524,12616,455
0,,2023-05-11 14:31:34,0,49140,36524,12616,455
0,,2023-05-11 14:31:35,0,49140,36524,12616,455
0,,2023-05-11 14:31:36,0,49140,36524,12616,455
0,,2023-05-11 14:31:37,0,49140,36524,12616,455
0,,2023-05-11 14:31:38,0,49140,36524,12616,455
0,,2023-05-11 14:31:39,0,49140,36524,12616,455
0,,2023-05-11 14:31:40,0,49140,36524,12616,455
0,,2023-05-11 14:31:41,96,49140,36524,12616,455
0,,2023-05-11 14:31:42,100,49140,36524,12616,455
0,,2023-05-11 14:31:43,100,49140,36524,12616,455
