device,context,time,utilization,total memory (MB),free memory (MB),used memory (MB),memory not used by torch (MB)
0,,2023-05-26 18:59:41,0,81920,80403,1517,820
0,,2023-05-26 18:59:42,0,81920,80403,1517,820
0,,2023-05-26 18:59:43,0,81920,80403,1517,820
0,,2023-05-26 18:59:44,0,81920,80403,1517,820
0,,2023-05-26 18:59:45,0,81920,80403,1517,820
0,,2023-05-26 18:59:46,0,81920,80403,1517,820
0,,2023-05-26 18:59:47,0,81920,80403,1517,820
0,,2023-05-26 18:59:48,0,81920,80403,1517,820
0,,2023-05-26 18:59:49,0,81920,80403,1517,820
0,,2023-05-26 18:59:50,0,81920,80403,1517,820
0,,2023-05-26 18:59:51,0,81920,80403,1517,820
0,,2023-05-26 18:59:52,0,81920,80403,1517,820
0,,2023-05-26 18:59:53,0,81920,80403,1517,820
0,,2023-05-26 18:59:54,0,81920,80403,1517,820
0,,2023-05-26 18:59:55,0,81920,80403,1517,820
0,,2023-05-26 18:59:56,0,81920,80403,1517,820
0,,2023-05-26 18:59:57,0,81920,80403,1517,820
0,,2023-05-26 18:59:58,0,81920,80403,1517,820
0,,2023-05-26 18:59:59,0,81920,80403,1517,820
0,,2023-05-26 19:00:00,0,81920,80403,1517,820
0,,2023-05-26 19:00:01,0,81920,80403,1517,820
0,,2023-05-26 19:00:02,0,81920,80403,1517,820
0,,2023-05-26 19:00:03,0,81920,80403,1517,820
0,,2023-05-26 19:00:04,0,81920,80403,1517,820
0,,2023-05-26 19:00:05,0,81920,80403,1517,820
0,,2023-05-26 19:00:06,0,81920,80403,1517,820
0,,2023-05-26 19:00:07,0,81920,80403,1517,820
0,,2023-05-26 19:00:08,0,81920,80403,1517,820
0,,2023-05-26 19:00:09,0,81920,80403,1517,820
0,,2023-05-26 19:00:10,0,81920,80403,1517,820
0,,2023-05-26 19:00:11,0,81920,80403,1517,820
0,,2023-05-26 19:00:12,0,81920,80403,1517,820
0,,2023-05-26 19:00:13,0,81920,80403,1517,820
0,,2023-05-26 19:00:14,0,81920,80403,1517,820
0,,2023-05-26 19:00:15,0,81920,80403,1517,820
